ItemID,SentimentText,SentimentSource,SentimentText
7099,0,Sentiment140,فلاش به طور خودکار عمل نمی‌کند و باید آن را به صورت دستی فعال کنید.
7100,1,Sentiment140,فلاش خودکار فعال می شود.
7101,1,Sentiment140,فلاش اتوماتیک فعال می شود.
7102,0,Sentiment140,نکته منفی اینجا است که فلاش به طور خودکار عمل نمی‌کند و باید آن را به صورت دستی فعال کنید.
7103,0,Sentiment140,متاسفانه فلاش به طور خودکار عمل نمی‌کند و باید آن را به صورت دستی فعال کنید.
7104,0,Sentiment140,از جمله نواقص این است که باتري دوام نمي آورد.
7105,0,Sentiment140,باتري دوام نمي آورد.
7106,1,Sentiment140,باتري دوام مي آورد.
7107,0,Sentiment140,باتري واقعا ضعيفي دارد.
7108,1,Sentiment140,باتري واقعا قوی دارد.
7109,0,Sentiment140,متاسفانه باتري واقعا ضعيفي دارد.
7110,1,Sentiment140,خوشبختانه باتري واقعا قوي دارد.
7111,0,Sentiment140,باتري ضعيفي دارد.
7112,1,Sentiment140,باتري قوی دارد.
7113,0,Sentiment140,چراغ نوتیفیکیشن براي مسیج کار نمي کند.
7114,0,Sentiment140,چراغ نوتیفیکیشن کار نمي کند.
7115,0,Sentiment140,نکته منفی این است که چراغ نوتیفیکیشن براي مسیج کار نمي کند.
7116,0,Sentiment140,چراغ نوتیفیکیشن براي مسیج کار نمي کند.
7117,0,Sentiment140,متاسفانه چراغ نوتیفیکیشن براي مسیج کار نمي کند.
7118,0,Sentiment140,صفحه لمسي شکست.
7119,0,Sentiment140,پروسسور این گوشی خیلی ضعیف کار می کند.
7120,1,Sentiment140,پروسسور این گوشی خیلی قوی کار می کند.
7121,0,Sentiment140,من مطمئنم مشکل عمده آن پروسسور پایینش بوده است.
7122,0,Sentiment140,عیبش این است که پروسسور ضعیف بوده است.
7123,1,Sentiment140,مزیتش این است که پروسسور قوی بوده است.
7124,0,Sentiment140,متاسفانه پروسسور این گوشی خیلی ضعیف کار می کند.
7125,1,Sentiment140,خوشبختانه پروسسور این گوشی خیلی قوی کار می کند.
7126,0,Sentiment140,يک سري معايب دارد.
7127,1,Sentiment140,يک سري مزیت دارد.
7128,0,Sentiment140,گوشي توي بورسي نيست.
7129,1,Sentiment140,گوشي توي بورسي است.
7130,0,Sentiment140,این اصلا موبایل توي بورسي نيست.
7131,0,Sentiment140,رابط کاربریش واقعا مسخره و به درد نخور است.
7132,1,Sentiment140,رابط کاربریش واقعا حرفه ای و عالی است.
7133,1,Sentiment140,من بارها تست کردم از موقعیت یابش می توان خوب استفاده کرد.
7134,1,Sentiment140,موقعیت یابش خوب و دقیق موقعیت را نشان می دهد.
7135,0,Sentiment140,موقعیت یابش بد و اشتباه موقعیت را نشان می دهد.
7136,0,Sentiment140,حافظه داخلي خیلی کم است و برای این گوشی مناسب نیست.
7137,1,Sentiment140,حافظه داخلي خیلی زیاد است و برای این گوشی مناسب است.
7138,0,Sentiment140,حافظه خیلی کم است و برای این گوشی مناسب نیست.
7139,1,Sentiment140,حافظه خیلی زیاد است و برای این گوشی مناسب است.
7140,0,Sentiment140,حافظه کم است و برای این گوشی مناسب نیست.
7141,1,Sentiment140,حافظه زیاد است و برای این گوشی مناسب است.
7142,0,Sentiment140,زير نور يا آفتاب نمی شود با کيبوردش کار کرد.
7143,0,Sentiment140,زير نور و يا آفتاب با کيبوردش نمی شود کار کرد.
7144,0,Sentiment140,کيبوردش هم بعد از مدتي شروع به لق زدن مي کند.
7145,0,Sentiment140,کيبوردش شروع به لق زدن مي کند.
7146,0,Sentiment140,کيبوردش بعد از مدتي لق می زند.
7147,0,Sentiment140,وقتی با موبایل کار می کنم کيبوردش بعد از مدتي شروع به لق زدن مي کند.
7148,0,Sentiment140,درش يک کم لق دارد.
7149,0,Sentiment140,وقتي موبایل را خاموش و روشن مي کني تاريخش عوض مي شود.
7150,0,Sentiment140,وقتي موبایل را خاموش و روشن مي کني تاريخ و ساعتش عوض مي شود.
7151,0,Sentiment140,وقتي موبایل را خاموش و روشن مي کني همه چیزش به هم می ریزد.
7152,0,Sentiment140,همه چیزش به هم می ریزد.
7153,0,Sentiment140,کاتالوگ گوشي ها اصلا کامل نیست.
7154,0,Sentiment140,کاتالوگ گوشي ها کامل نیست.
7155,0,Sentiment140,این صفحه کلید فاقد کلید های مجزای درج اعداد می ‌باشد.
7156,0,Sentiment140,صفحه کلید فاقد کلید های مجزای درج اعداد می ‌باشد.
7157,1,Sentiment140,صفحه کلید کلید های مجزای درج اعداد دارد.
7158,0,Sentiment140,صفحه کلید کلید های مجزای درج اعداد ندارد.
7159,0,Sentiment140,مکان قرارگیری دکمه را اصلا دوست نداشتم.
7160,1,Sentiment140,مکان قرارگیری دکمه را دوست داشتم.
7161,0,Sentiment140,مکان قرارگیری دکمه را دوست نداشتم.
7162,0,Sentiment140,حافظه رم پایینی دارد و از رقبای خود عقب است.
7163,1,Sentiment140,حافظه رم بالایی دارد و از رقبای خود جلو است.
7164,0,Sentiment140,از رقبای خود عقب است.
7165,1,Sentiment140,از رقبای خود جلو است.
7166,0,Sentiment140,این گوشی کاملا از رقبای خود عقب است.
7167,1,Sentiment140,این گوشی کاملا از رقبای خود جلو است.
7168,0,Sentiment140,در مود عمودی اجزا تشکیل دهنده تصویر فشرده می‌ شوند و برای مرورگری مناسب نیست.
7169,0,Sentiment140,در مود عمودی اجزا تشکیل دهنده تصویر فشرده می‌ شوند.
7170,0,Sentiment140,برای مرورگری مناسب نیست.
7171,0,Sentiment140,از وقتی اندرويدش را آپديت کردم سرعتش پایین آمده است.
7172,1,Sentiment140,از وقتی اندرويدش را آپديت کردم سرعتش بالا آمده است.
7173,0,Sentiment140,از وقتی سیستم عاملش را آپديت کردم سرعتش پایین آمده است.
7174,1,Sentiment140,از وقتی سیستم عاملش را آپديت کردم سرعتش بالا آمده است.
7175,0,Sentiment140,وقتی اندرويدش را آپديت کردم سرعتش پایین آمد.
7176,1,Sentiment140,وقتی اندرويدش را آپديت کردم سرعتش بالا آمد.
7177,0,Sentiment140,دوربين مکالمه ويدئويي ندارد.
7178,1,Sentiment140,دوربين مکالمه ويدئويي دارد.
7179,0,Sentiment140,متاسفانه در ایران نمی توانیم از این تکنولوژی استفاده کنیم.
7180,1,Sentiment140,خوشبختانه در ایران می توانیم از این تکنولوژی استفاده کنیم.
7181,0,Sentiment140,در ایران امکان استفاده از این تکنولوژی وجود ندارد.
7182,1,Sentiment140,در ایران امکان استفاده از این تکنولوژی وجود دارد.
7183,0,Sentiment140,اگر اهل بازی هستید خریدش را اصلا به شما توصیه نمی کنم.
7184,1,Sentiment140,اگر اهل بازی هستید خریدش را به شما توصیه می کنم.
7185,0,Sentiment140,اگر اهل بازی هستید موبایل مناسبی برایتان نیست.
7186,1,Sentiment140,اگر اهل بازی هستید موبایل مناسبی برایتان است.
7187,0,Sentiment140,کليد برگشتنش يک مقدار اذيت مي کند و کار نمي کند.
7188,0,Sentiment140,کليد برگشتنش کار نمي کند.
7189,1,Sentiment140,کليد برگشتنش کار مي کند.
7190,0,Sentiment140,این تبلت منوی فارسی ندارد.
7191,1,Sentiment140,این تبلت منوی فارسی دارد.
7192,0,Sentiment140,کيفيت عکس برداري خيلي ضعيف است.
7193,1,Sentiment140,کيفيت عکس برداري خيلي قوی است.
7194,0,Sentiment140,کارايي باتري مثل مدل هاي اکسپريا ضعيف است.
7195,1,Sentiment140,کارايي باتري مثل مدل هاي اکسپريا قوی است.
7196,0,Sentiment140,کارایی باتری خیلی ضعیف است.
7197,1,Sentiment140,کارایی باتری خیلی قوی است.
7198,0,Sentiment140,بايد کلا قيد نوشتن پيامک به زبان فارسي را بزنيد.
7199,0,Sentiment140,بايد قيد نوشتن پيامک به زبان فارسي را بزنيد.
7200,0,Sentiment140,قيد نوشتن پيامک به زبان فارسي را بزنيد.
7201,0,Sentiment140,نمی توانید به زبان فارسی پیامک بزنید.
7202,1,Sentiment140,می توانید به زبان فارسی پیامک بزنید.
7203,0,Sentiment140,تايپ پيامک با اين گوشي سخت است.
7204,1,Sentiment140,تايپ پيامک با اين گوشي آسان است.
7205,0,Sentiment140,تايپ پيامک با اين کیبورد سخت است.
7206,1,Sentiment140,تايپ پيامک با اين کیبورد آسان است.
7207,0,Sentiment140,موبایل به شدت داغ مي شد.
7208,0,Sentiment140,موبایل دائم قطع می شود.
7209,0,Sentiment140,نداشتن دوربین مکالمات تصویری یک عیب است.
7210,1,Sentiment140,داشتن دوربین مکالمات تصویری یک مزیت است.
7211,0,Sentiment140,لنزش زود لک و خش مي افتد.
7212,0,Sentiment140,لنز دوربينش زود لک مي افتد.
7213,0,Sentiment140,لنزش زود لک مي افتد.
7214,1,Sentiment140,کيفيت دوربينش خيلي خوب است.
7215,0,Sentiment140,کيفيت دوربينش خيلي بد است.
7216,0,Sentiment140,وقتي که لنزش خش بیفتد کيفيتش دوربينش خيلي خوب نيست.
7217,0,Sentiment140,باتريش زود تمام می شود.
7218,1,Sentiment140,باتريش زود تمام نمی شود.
7219,0,Sentiment140,اکثر گوشی های سونی همين مشکل را دارند.
7220,0,Sentiment140,وقتي موبایل کمی گرم مي شود شروع به ويبره می کند.
7221,0,Sentiment140,وقتي موبایل گرم مي شود شروع به ويبره می کند.
7222,0,Sentiment140,الان به صرفه نيست.
7223,1,Sentiment140,الان به صرفه است.
7224,0,Sentiment140,روی شيشه لنزش خش مي افتد و باعث کم شدن کيفيت دوربينش مي شود.
7225,0,Sentiment140,روی شيشه لنزش خش مي افتد.
7226,0,Sentiment140,يک مشکلی که دارد این است که منوها فارسي نمی شود و در سايت ‌هاي فارسي متن را برعکس مي نويسد.
